strain
sampleK3
ERS706552
ERS659580
ERS715469
ERS702128
ERS659571
ERS706553
ERS715401
ERS685295
ERS715399
ERS706556
ERS659581
ERS523587
ERS702130
ERS702131
ERS706554
ERS702129
ERS686709
sampleK4
ERS685293
ERS747603
ERS715409
ERS686708
ERS686706
ERS715410
ERS799797
ERS686710
ERS747612
ERS739095
ERS686707
ERS715470
ERS743101
ERS701896
ERS764450
ERS715400
ERS799798
ERS764451
ERS706555
ERS718583
ERS715468
ERS659579
ERS702127
ERS523589
ERS747611
ERS702132
ERS799795
ERS799796
ERS764452
ERS715471
ERS718584
ERS685294
ERS736962
ERS659578
ERS686711
ERS523588
Kpcas039
Kpcas091
HGV2C_08
HGV2_341
Moliner_08
KP_HGUA03_108
HGV2C_01
HGUA4_15
KP_HGUA02_074
KP_HGE01_017
CU503
Kpcas024
HCV1_26
HGV2_430
KP_HGE01_044
33KP-HG
KP_HGUA02_092
Moliner_02
HLF1_17
268KP-HG
159KP-HG
CU293
228
Kpcas042
218KP-HG
HCV1_10
Kpcas048
Moliner_03
HCV1_35
HLF1_54
1468
HGV2_332
Kpcas054
HCV1_36
42KP-HG
HGV2_297
KP_HGE01_040
191KP-HG
HGV2C_21
HCV1_24
225KP-HG
KP_HGUA02_089
HAV1_14
HGV2C_28
Kpcas111
HGV2C_17
HGV2C_06
KP_HGE01_045
242KP-HG
255KP-HG
CU276
HGV2C_18
Kpcas083
HCV1_27
KP_HGE01_042
HGUC2_09
KP_HGE01_024
HGV2C_19
HAV1_13
KP_HGE01_004
NTUH
KP_HGUA02_055
102KP-HG
KP_HGUA02_071
KP_HGE01_029
KP_HGUA02_054
779
62KP-HG
KP_HGE01_003
HGV2C_20
1446
156KP-HG
HGUC2_04
HGUA4_08
52KP-HG
1210
CU443
234KP-HG
HGV2_370
48KP-HG
2164
HLF1_68
KP_HGUA02_073
KP_HGUA02_059
HGUA4_51
Kpcas027
HGV2C_10
HGV2C_13
CU402
KP_HGE01_025
HLF1_40
HGV2_400
HGV2C_33
HGUA4_09
HGV2_379
132
HGV2C_36_contigs
406
KP_HGE01_014
HCV1_33
34KP-HG
HGV2C_02
KP_HGUA02_068
HGV2_429
KP_HGE01_039
KP_HGUA02_064
CU406
KP_HGUA03_147
HGV2C_16
HGV2C_11
HGV2_418
806
HGV2_371
KP_HGUA03_124
HCV1_42
HGV2C_39
HGV2_398
HCV1_21
CU371
HGV2C_37
245
CU448
KP_HGE01_005
CU494
